1.0,0.15193101,0.41696748,0.00013837,0.03898754,0.19959027,0.06490913,0.13803666,0.00660571,0.07451386,0.05540538,0.3051028,0.10228515,0.07185056,0.10083612,0.04591732,0.08443542,0.08165883,0.47575487,0.12512105,0.53013566,0.11556191,0.0752111,0.08530895,0.07596634,0.1036476,0.01841637,0.00499384,0.10787404,0.08278887,0.33906813,0.08985003,0.08880978,0.13415785
0.15193101,1.0,0.46726387,0.00012229,0.33963647,0.10437061,0.55244223,0.37123694,0.14998004,0.54790955,0.38023529,0.16366185,0.46940287,0.33669709,0.27958053,0.24269696,0.56911318,0.40890992,0.20297795,0.39069254,0.23477948,0.45315841,0.24813653,0.2644254,0.10142674,0.54492163,0.01627577,0.00441339,0.50515742,0.30641042,0.37864106,0.20615132,0.22216438,0.50341732
0.41696748,0.46726387,1.0,6.195e-05,0.28926054,0.17741892,0.48386873,0.41084569,0.14519137,0.40476246,0.41120592,0.43494423,0.4919296,0.3646771,0.2961275,0.25930837,0.60609778,0.36417879,0.53422796,0.36215541,0.63140167,0.43104426,0.2650249,0.31444508,0.13207074,0.53363027,0.00824532,0.00223583,0.51508246,0.30371634,0.50108508,0.18276379,0.22551465,0.57621225
0.00013837,0.00012229,6.195e-05,1.0,0.00030297,0.0,0.00029095,0.00351534,8.89e-05,1.411e-05,0.0002782,0.00198165,1.624e-05,4.93e-06,0.00015382,0.00028959,5.9e-06,0.00112135,3.798e-05,0.00109589,3.77e-06,0.00019982,1.072e-05,3.312e-05,0.00095088,0.00028439,0.00601066,0.00162987,0.0016605,0.00065504,0.00052883,0.00056394,5.794e-05,0.0009163
0.03898754,0.33963647,0.28926054,0.00030297,1.0,0.11997502,0.52300025,0.33016842,0.17937915,0.54852229,0.37000723,0.04985398,0.41064335,0.28202356,0.22533479,0.18990717,0.51903424,0.37180269,0.03095665,0.35028703,0.0323134,0.39948678,0.19366373,0.2043412,0.06801611,0.5167923,0.04032389,0.01093435,0.46286526,0.24279441,0.2785448,0.1740328,0.19892526,0.41918674
0.19959027,0.10437061,0.17741892,0.0,0.11997502,1.0,0.06076947,0.09692014,0.00585562,0.0594822,0.07850942,0.04593849,0.09585467,0.04410519,0.07226651,0.08733149,0.07131304,0.10194138,0.12600765,0.14952706,0.13629976,0.09155556,0.05142526,0.05087852,0.04004224,0.08685913,0.0,0.0,0.10376394,0.0250999,0.17977133,0.07874673,0.15900314,0.09113363
0.06490913,0.55244223,0.48386873,0.00029095,0.52300025,0.06076947,1.0,0.50909044,0.23600154,0.76392654,0.65184318,0.06302652,0.65934924,0.39935381,0.35767678,0.33930927,0.80074243,0.60199403,0.05247516,0.51391964,0.04194977,0.66009529,0.26185448,0.30294464,0.11430349,0.80604456,0.00203813,0.00055267,0.64296717,0.37819902,0.47807841,0.28539879,0.2152561,0.61866784
0.13803666,0.37123694,0.41084569,0.00351534,0.33016842,0.09692014,0.50909044,1.0,0.16336077,0.47676561,0.41202571,0.13801823,0.47818147,0.3306896,0.27557242,0.23669359,0.56148054,0.39398679,0.13031112,0.32805164,0.13372418,0.47052654,0.2287607,0.25761606,0.11360704,0.53700219,0.0246253,0.00667747,0.51016785,0.27574473,0.40517605,0.19523109,0.1884234,0.48223178
0.00660571,0.14998004,0.14519137,8.89e-05,0.17937915,0.00585562,0.23600154,0.16336077,1.0,0.21630629,0.20058853,0.00975304,0.19743787,0.16623291,0.11232559,0.0915021,0.21983268,0.15840941,0.00340189,0.17327723,0.00398964,0.21527984,0.07148236,0.08138027,0.02854748,0.21910504,0.01183297,0.00320867,0.19823655,0.10799972,0.13787459,0.09547797,0.05418226,0.21311865
0.07451386,0.54790955,0.40476246,1.411e-05,0.54852229,0.0594822,0.76392654,0.47676561,0.21630629,1.0,0.55090565,0.08531904,0.56571008,0.29840026,0.28845978,0.25625796,0.62629237,0.534084,0.09143566,0.56308249,0.0727765,0.607699,0.26192654,0.22320867,0.08396665,0.69521736,0.00187795,0.00051302,0.55433641,0.39302938,0.40234097,0.34770015,0.19552385,0.49151624
0.05540538,0.38023529,0.41120592,0.0002782,0.37000723,0.07850942,0.65184318,0.41202571,0.20058853,0.55090565,1.0,0.05493425,0.56510471,0.350739,0.28269643,0.24930933,0.73198677,0.46482561,0.05141249,0.34448115,0.04627586,0.51916255,0.19526706,0.23114163,0.08204767,0.65021455,0.03702751,0.01004049,0.55963376,0.28145744,0.38244004,0.20323161,0.15919487,0.54141669
0.3051028,0.16366185,0.43494423,0.00198165,0.04985398,0.04593849,0.06302652,0.13801823,0.00975304,0.08531904,0.05493425,1.0,0.10330617,0.0844523,0.10057612,0.0571835,0.09944182,0.08350932,0.44121193,0.12022167,0.55646777,0.11837324,0.07032781,0.08900735,0.07555675,0.10164711,0.26375219,0.07151985,0.12535643,0.1149741,0.21281656,0.09898443,0.08898848,0.15033531
0.10228515,0.46940287,0.4919296,1.624e-05,0.41064335,0.09585467,0.65934924,0.47818147,0.19743787,0.56571008,0.56510471,0.10330617,1.0,0.42167434,0.34813414,0.31450017,0.71353893,0.50484146,0.08488359,0.38794386,0.0816112,0.58976652,0.29495799,0.35433444,0.13502289,0.67476941,0.00216117,0.00058603,0.63830699,0.33231247,0.48296105,0.2349038,0.25673936,0.61446118
0.07185056,0.33669709,0.3646771,4.93e-06,0.28202356,0.04410519,0.39935381,0.3306896,0.16623291,0.29840026,0.350739,0.0844523,0.42167434,1.0,0.2758361,0.28194333,0.53974349,0.29908329,0.04296102,0.19109772,0.03756691,0.41579144,0.295564,0.39688789,0.14808398,0.44576814,0.00073299,0.0001791,0.61761452,0.23860236,0.36123791,0.13072275,0.31584406,0.52536315
0.10083612,0.27958053,0.2961275,0.00015382,0.22533479,0.07226651,0.35767678,0.27557242,0.11232559,0.28845978,0.28269643,0.10057612,0.34813414,0.2758361,1.0,0.20300253,0.40980617,0.27579873,0.06029593,0.20450325,0.05526305,0.35645687,0.19612898,0.25907499,0.12023687,0.3961192,0.00107754,0.00029219,0.38663206,0.19382048,0.34205187,0.12791933,0.2076964,0.37064645
0.04591732,0.24269696,0.25930837,0.00028959,0.18990717,0.08733149,0.33930927,0.23669359,0.0915021,0.25625796,0.24930933,0.0571835,0.31450017,0.28194333,0.20300253,1.0,0.39704966,0.24942069,0.02618037,0.17651888,0.02514598,0.25371201,0.18122936,0.25525856,0.09166943,0.35457649,0.03854359,0.0104516,0.3671328,0.13651471,0.27601877,0.138323,0.28581781,0.40401309
0.08443542,0.56911318,0.60609778,5.9e-06,0.51903424,0.07131304,0.80074243,0.56148054,0.21983268,0.62629237,0.73198677,0.09944182,0.71353893,0.53974349,0.40980617,0.39704966,1.0,0.57001651,0.07909112,0.40293861,0.06891719,0.71818362,0.34851785,0.42317956,0.15052638,0.81992198,0.00087861,0.00021468,0.76462966,0.45415225,0.53022968,0.25046443,0.29414709,0.7695926
0.08165883,0.40890992,0.36417879,0.00112135,0.37180269,0.10194138,0.60199403,0.39398679,0.15840941,0.534084,0.46482561,0.08350932,0.50484146,0.29908329,0.27579873,0.24942069,0.57001651,1.0,0.04943111,0.36373918,0.04715223,0.4939855,0.20418792,0.23672267,0.10253539,0.56999218,0.00115079,0.00027911,0.50043596,0.3129835,0.39361304,0.25623465,0.19106949,0.4662114
0.47575487,0.20297795,0.53422796,3.798e-05,0.03095665,0.12600765,0.05247516,0.13031112,0.00340189,0.09143566,0.05141249,0.44121193,0.08488359,0.04296102,0.06029593,0.02618037,0.07909112,0.04943111,1.0,0.16370881,0.77937473,0.06423569,0.05483274,0.04754732,0.03587156,0.07452577,0.00505481,0.00137068,0.06390332,0.10521618,0.21824486,0.06793767,0.04169863,0.13509667
0.12512105,0.39069254,0.36215541,0.00109589,0.35028703,0.14952706,0.51391964,0.32805164,0.17327723,0.56308249,0.34448115,0.12022167,0.38794386,0.19109772,0.20450325,0.17651888,0.40293861,0.36373918,0.16370881,1.0,0.17788897,0.39871017,0.14894668,0.15255954,0.06967617,0.47365502,0.00767685,0.00208168,0.37660237,0.24554728,0.30708686,0.25965649,0.16678557,0.342868
0.53013566,0.23477948,0.63140167,3.77e-06,0.0323134,0.13629976,0.04194977,0.13372418,0.00398964,0.0727765,0.04627586,0.55646777,0.0816112,0.03756691,0.05526305,0.02514598,0.06891719,0.04715223,0.77937473,0.17788897,1.0,0.06314943,0.05602297,0.04760709,0.03507332,0.06707779,0.00056059,0.00013697,0.05916868,0.11950864,0.22627061,0.10261754,0.04329859,0.14167014
0.11556191,0.45315841,0.43104426,0.00019982,0.39948678,0.09155556,0.66009529,0.47052654,0.21527984,0.607699,0.51916255,0.11837324,0.58976652,0.41579144,0.35645687,0.25371201,0.71818362,0.4939855,0.06423569,0.39871017,0.06314943,1.0,0.28147641,0.30783058,0.14791421,0.67513476,0.02659584,0.00721181,0.64268609,0.33693848,0.46450795,0.22707322,0.24445788,0.58055227
0.0752111,0.24813653,0.2650249,1.072e-05,0.19366373,0.05142526,0.26185448,0.2287607,0.07148236,0.26192654,0.19526706,0.07032781,0.29495799,0.295564,0.19612898,0.18122936,0.34851785,0.20418792,0.05483274,0.14894668,0.05602297,0.28147641,1.0,0.28214072,0.13208852,0.30552563,0.00142685,0.00038691,0.37434335,0.16572159,0.28475145,0.09207066,0.23165986,0.35501009
0.08530895,0.2644254,0.31444508,3.312e-05,0.2043412,0.05087852,0.30294464,0.25761606,0.08138027,0.22320867,0.23114163,0.08900735,0.35433444,0.39688789,0.25907499,0.25525856,0.42317956,0.23672267,0.04754732,0.15255954,0.04760709,0.30783058,0.28214072,1.0,0.16121694,0.36537205,0.00440772,0.00119521,0.48790418,0.16620104,0.33866249,0.09335816,0.30037008,0.45237485
0.07596634,0.10142674,0.13207074,0.00095088,0.06801611,0.04004224,0.11430349,0.11360704,0.02854748,0.08396665,0.08204767,0.07555675,0.13502289,0.14808398,0.12023687,0.09166943,0.15052638,0.10253539,0.03587156,0.06967617,0.03507332,0.14791421,0.13208852,0.16121694,1.0,0.14266231,0.00342052,0.00092752,0.18651745,0.06010852,0.18002259,0.04717594,0.15286407,0.16751186
0.1036476,0.54492163,0.53363027,0.00028439,0.5167923,0.08685913,0.80604456,0.53700219,0.21910504,0.69521736,0.65021455,0.10164711,0.67476941,0.44576814,0.3961192,0.35457649,0.81992198,0.56999218,0.07452577,0.47365502,0.06707779,0.67513476,0.30552563,0.36537205,0.14266231,1.0,0.00222731,0.00054422,0.68439158,0.41034035,0.5311783,0.27314764,0.25642946,0.66065001
0.01841637,0.01627577,0.00824532,0.00601066,0.04032389,0.0,0.00203813,0.0246253,0.01183297,0.00187795,0.03702751,0.26375219,0.00216117,0.00073299,0.00107754,0.03854359,0.00087861,0.00115079,0.00505481,0.00767685,0.00056059,0.02659584,0.00142685,0.00440772,0.00342052,0.00222731,1.0,0.21693046,0.00136515,0.08718343,0.00370447,0.07505866,0.00771187,0.00149836
0.00499384,0.00441339,0.00223583,0.00162987,0.01093435,0.0,0.00055267,0.00667747,0.00320867,0.00051302,0.01004049,0.07151985,0.00058603,0.0001791,0.00029219,0.0104516,0.00021468,0.00027911,0.00137068,0.00208168,0.00013697,0.00721181,0.00038691,0.00119521,0.00092752,0.00054422,0.21693046,1.0,0.00033356,0.02364093,0.00100452,0.02035314,0.00209117,0.00036611
0.10787404,0.50515742,0.51508246,0.0016605,0.46286526,0.10376394,0.64296717,0.51016785,0.19823655,0.55433641,0.55963376,0.12535643,0.63830699,0.61761452,0.38663206,0.3671328,0.76462966,0.50043596,0.06390332,0.37660237,0.05916868,0.64268609,0.37434335,0.48790418,0.18651745,0.68439158,0.00136515,0.00033356,1.0,0.38814199,0.52318119,0.26199477,0.39648887,0.72409841
0.08278887,0.30641042,0.30371634,0.00065504,0.24279441,0.0250999,0.37819902,0.27574473,0.10799972,0.39302938,0.28145744,0.1149741,0.33231247,0.23860236,0.19382048,0.13651471,0.45415225,0.3129835,0.10521618,0.24554728,0.11950864,0.33693848,0.16572159,0.16620104,0.06010852,0.41034035,0.08718343,0.02364093,0.38814199,1.0,0.23556532,0.13496735,0.11913151,0.38133568
0.33906813,0.37864106,0.50108508,0.00052883,0.2785448,0.17977133,0.47807841,0.40517605,0.13787459,0.40234097,0.38244004,0.21281656,0.48296105,0.36123791,0.34205187,0.27601877,0.53022968,0.39361304,0.21824486,0.30708686,0.22627061,0.46450795,0.28475145,0.33866249,0.18002259,0.5311783,0.00370447,0.00100452,0.52318119,0.23556532,1.0,0.17091562,0.32392121,0.51426524
0.08985003,0.20615132,0.18276379,0.00056394,0.1740328,0.07874673,0.28539879,0.19523109,0.09547797,0.34770015,0.20323161,0.09898443,0.2349038,0.13072275,0.12791933,0.138323,0.25046443,0.25623465,0.06793767,0.25965649,0.10261754,0.22707322,0.09207066,0.09335816,0.04717594,0.27314764,0.07505866,0.02035314,0.26199477,0.13496735,0.17091562,1.0,0.12282316,0.2294275
0.08880978,0.22216438,0.22551465,5.794e-05,0.19892526,0.15900314,0.2152561,0.1884234,0.05418226,0.19552385,0.15919487,0.08898848,0.25673936,0.31584406,0.2076964,0.28581781,0.29414709,0.19106949,0.04169863,0.16678557,0.04329859,0.24445788,0.23165986,0.30037008,0.15286407,0.25642946,0.00771187,0.00209117,0.39648887,0.11913151,0.32392121,0.12282316,1.0,0.37464331
0.13415785,0.50341732,0.57621225,0.0009163,0.41918674,0.09113363,0.61866784,0.48223178,0.21311865,0.49151624,0.54141669,0.15033531,0.61446118,0.52536315,0.37064645,0.40401309,0.7695926,0.4662114,0.13509667,0.342868,0.14167014,0.58055227,0.35501009,0.45237485,0.16751186,0.66065001,0.00149836,0.00036611,0.72409841,0.38133568,0.51426524,0.2294275,0.37464331,1.0
